timestamp,ftr_vector
51.00999999999842,[0.158576178558]
51.01999999999842,[0.132625743571]
51.02999999999842,[0.158986484275]
51.039999999998415,[0.0568389980483]
51.04999999999841,[0.0790531736847]
51.05999999999841,[0.0397264538773]
51.06999999999841,[0.341688624376]
51.07999999999841,[0.121461893426]
51.089999999998405,[0.261933019855]
51.0999999999984,[0.0184065732673]
51.1099999999984,[0.227216048426]
51.1199999999984,[0.27657752475]
51.1299999999984,[0.184652887956]
51.139999999998395,[0.247060667529]
51.14999999999839,[0.102612687068]
51.15999999999839,[0.205258801775]
51.16999999999839,[0.246632852312]
51.17999999999839,[0.325144336675]
51.189999999998385,[0.274101182349]
51.19999999999838,[0.221972189904]
51.20999999999838,[0.244227392914]
51.21999999999838,[0.451411862036]
51.22999999999838,[0.435637941841]
51.239999999998375,[0.374856016314]
51.24999999999837,[0.406691638118]
51.25999999999837,[0.616092477102]
51.26999999999837,[0.397830478823]
51.27999999999837,[0.346937055147]
51.289999999998365,[0.716919467922]
51.29999999999836,[0.638966539922]
51.30999999999836,[0.679064088025]
51.31999999999836,[0.577631650837]
51.32999999999836,[0.756366189692]
51.339999999998355,[0.919536640152]
51.34999999999835,[0.800580089786]
51.35999999999835,[0.834570077962]
51.36999999999835,[0.88527861314]
51.37999999999835,[0.858693416071]
51.389999999998345,[0.903418911542]
51.39999999999834,[1.0784108177]
51.40999999999834,[0.887374699411]
51.41999999999834,[1.25198990795]
51.42999999999834,[1.24658155646]
51.439999999998335,[1.36967348623]
51.44999999999833,[0.102317041297]
51.45999999999833,[1.20083708655]
51.46999999999833,[1.43380603962]
51.47999999999833,[1.15403700009]
51.489999999998325,[1.48893068912]
51.49999999999832,[1.39859418504]
51.50999999999832,[1.49406665476]
51.51999999999832,[1.56623359615]
51.52999999999832,[1.53974715144]
51.539999999998315,[1.65853140926]
51.54999999999831,[2.02764033108]
51.55999999999831,[1.93847631952]
51.56999999999831,[1.7591286277]
51.57999999999831,[2.00661864603]
51.589999999998305,[1.72313452613]
51.5999999999983,[2.01015786838]
51.6099999999983,[2.09055820524]
51.6199999999983,[2.55428196135]
51.6299999999983,[2.18130234462]
51.639999999998295,[2.15140957263]
51.64999999999829,[2.32456603132]
51.65999999999829,[2.31103542873]
51.66999999999829,[2.15837820159]
51.67999999999829,[2.35548263433]
51.689999999998285,[2.26032897741]
51.69999999999828,[2.44022813194]
51.70999999999828,[2.53333076182]
51.71999999999828,[2.3808609375]
51.72999999999828,[2.60766806116]
51.739999999998275,[2.63037687231]
51.74999999999827,[2.58322248102]
51.75999999999827,[2.41693339282]
51.76999999999827,[2.64764035287]
51.77999999999827,[2.6161497147]
51.789999999998265,[2.74279576175]
51.79999999999826,[2.73959360299]
51.80999999999826,[2.74967454086]
51.81999999999826,[2.59006984943]
51.82999999999826,[2.75616299022]
51.839999999998255,[2.50965756226]
51.84999999999825,[2.43416328923]
51.85999999999825,[2.73146569049]
51.86999999999825,[2.49845599895]
51.87999999999825,[2.61373321237]
51.889999999998246,[2.53744251902]
51.89999999999824,[2.59517795613]
51.90999999999824,[2.66740546394]
51.91999999999824,[2.34792205261]
51.92999999999824,[2.54504096825]
51.939999999998236,[2.51571068321]
51.949999999998234,[2.46866069468]
51.95999999999823,[2.35858557257]
51.96999999999823,[2.4428678918]
51.97999999999823,[2.40471981022]
51.989999999998226,[2.20192305744]
51.999999999998224,[2.34020619508]
